Database,Table,Col #,Column,Data Type,Nullable,Key,Default,Extra,Charset,Collation,Comment
research,spo_awards,12,co_proj_dir_6,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,13,co_proj_dir_7,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,14,co_proj_dir_8,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,15,co_proj_dir_9,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,16,co_proj_dir_10,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,17,sponsor,varchar(40),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,18,proj_title,varchar(120),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,19,program_class,varchar(50),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,20,entity,varchar(4),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,21,unit_share,"float(4,2)",YES,,,,,,
research,spo_awards,22,award_dt,date,NO,,0000-00-00,,,,
research,spo_awards,23,proj_period_start_dt,date,YES,,,,,,
research,spo_awards,24,proj_period_end_dt,date,YES,,,,,,
research,spo_awards,25,proj_period_direct,"float(11,2)",YES,,,,,,
research,spo_awards,26,proj_period_indirect,"float(11,2)",YES,,,,,,
research,spo_awards,27,proj_period_total,"float(11,2)",NO,,0.00,,,,
research,spo_awards,28,budget_charge_pct,"float(3,2)",YES,,0.06,,,,
research,spo_awards,29,dt,datetime,NO,,,,,,
research,spo_charges,1,project,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_charges,2,task,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_charges,3,award,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_charges,4,period_name,varchar(6),YES,,,,latin1,latin1_swedish_ci,
research,spo_charges,5,period_idx,smallint,NO,PRI,,,,,
research,spo_charges,6,n_periods,smallint,YES,,,,,,
research,spo_charges,7,calc_charge,"float(11,2)",YES,,,,,,
research,spo_charges,8,actl_charge,"float(11,2)",YES,,,,,,
research,spo_charges,9,dt,datetime,YES,,,,,,
research,spo_entity_reps,1,project_number,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_entity_reps,2,entity,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_entity_reps,3,title,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_entity_reps,4,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,spo_entity_reps,5,dt,datetime,YES,,,,,,
research,spo_payments,1,idx,mediumint,NO,PRI,,auto_increment,,,
research,spo_payments,2,project_number,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,spo_payments,3,task_number,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,spo_payments,4,award_number,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,spo_payments,5,payment,"float(11,2)",YES,,,,,,
research,spo_payments,6,recd_by,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,spo_payments,7,received,datetime,YES,,,,,,
research,spo_userids,1,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,spo_userids,2,fullname,varchar(35),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_userids,3,dt,datetime,YES,,,,,,
research,topics,1,id,int,NO,PRI,,auto_increment,,,
research,topics,2,userid,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
research,topics,3,pos,tinyint,YES,,,,,,
research,topics,4,topic,varchar(32),YES,,,,latin1,latin1_swedish_ci,
research,topics,5,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,topics,6,dt,datetime,YES,,,,,,
research,topics,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,tr_auth,1,id,int,NO,PRI,,auto_increment,,,
research,tr_auth,2,tr_no,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
research,tr_auth,3,auth_n,tinyint,YES,,,,,,
research,tr_auth,4,auth,varchar(50),NO,,,,latin1,latin1_swedish_ci,
research,tr_auth,5,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_auth,6,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_auth,7,dt,datetime,YES,,,,,,
research,tr_auth,8,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,tr_auth1,1,id,int,NO,PRI,,auto_increment,,,
research,tr_auth1,2,tr_no,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
research,tr_auth1,3,auth_n,tinyint,YES,,,,,,
research,tr_auth1,4,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_auth1,5,auth,varchar(50),NO,,,,latin1,latin1_swedish_ci,
research,tr_auth1,6,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_auth1,7,dt,datetime,YES,,,,,,
research,tr_auth1,8,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,tr_desc,1,id,int,NO,PRI,,auto_increment,,,
research,tr_desc,2,tr_no,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
research,tr_desc,3,file_ext,varchar(3),NO,,,,latin1,latin1_swedish_ci,
research,tr_desc,4,title,varchar(250),NO,,,,latin1,latin1_swedish_ci,
research,tr_desc,5,note,blob,YES,,,,,,
research,tr_desc,6,embargo,date,YES,,,,,,
research,tr_desc,7,modified,tinyint,NO,,0,,,,
research,tr_desc,8,updated,tinyint,NO,,0,,,,
research,tr_desc,9,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_desc,10,dt,datetime,NO,,,,,,
research,tr_desc,11,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,tr_desc1,1,id,int,NO,PRI,,auto_increment,,,
research,tr_desc1,2,tr_no,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
research,tr_desc1,3,file_ext,varchar(3),NO,,,,latin1,latin1_swedish_ci,
research,tr_desc1,4,title,varchar(250),NO,,,,latin1,latin1_swedish_ci,
research,tr_desc1,5,note,blob,YES,,,,,,
research,tr_desc1,6,embargo,date,YES,,,,,,
research,tr_desc1,7,modified,tinyint(1),YES,,0,,,,
research,tr_desc1,8,updated,tinyint(1),YES,,0,,,,
research,tr_desc1,9,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,tr_desc1,10,dt,datetime,NO,,,,,,
research,tr_desc1,11,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,ubf_appts,1,id,int,NO,PRI,,auto_increment,,,
research,ubf_appts,2,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,ubf_appts,3,termsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
research,ubf_appts,4,userid,varchar(8),YES,MUL,,,latin1,latin1_swedish_ci,
research,ubf_appts,5,project,varchar(7),YES,,,,latin1,latin1_swedish_ci,
research,ubf_appts,6,appt_begin_date,date,YES,,,,,,
research,ubf_appts,7,appt_end_date,date,YES,,,,,,
research,ubf_appts,8,biweekly_comp,"decimal(6,2)",YES,,0.00,,,,
research,ubf_appts,9,hrs_per_week,"decimal(6,2)",YES,,0.00,,,,
research,ubf_appts,10,notes,blob,YES,,,,,,
research,ubf_appts,11,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,ubf_appts,12,dt,datetime,YES,,,,,,
research,ubf_appts,13,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,wiki_owners,1,abbr,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,wiki_owners,2,userid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
research,wiki_owners,3,dt,datetime,YES,,,,,,
research,wikis,1,abbr,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,wikis,2,url,varchar(60),YES,,,,latin1,latin1_swedish_ci,
research,wikis,3,name,varchar(100),NO,,,,latin1,latin1_swedish_ci,
research,wikis,4,dt,datetime,YES,,,,,,
sunycard,cfp_cse_faculty_photos_v,1,principal,varchar(8),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
sunycard,cfp_cse_faculty_photos_v,2,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
sunycard,cfp_cse_faculty_photos_v,3,image,mediumblob,YES,,,,,,
sunycard,cfp_cse_faculty_photos_v,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
sunycard,cse_grad_photos_v,1,principal,varchar(8),NO,,,,latin1,latin1_swedish_ci,
sunycard,cse_grad_photos_v,2,person_number,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
sunycard,cse_grad_photos_v,3,image,blob,YES,,,,,,
sunycard,cse_grad_photos_v,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
sunycard,cse_photos_v,1,principal,varchar(8),NO,,,,latin1,latin1_swedish_ci,
sunycard,cse_photos_v,2,person_number,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
sunycard,cse_photos_v,3,image,mediumblob,YES,,,,,,
sunycard,cse_photos_v,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,active_employee_directory,1,person_number,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,2,name,varchar(150),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,3,hierarchy,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,4,ub_ent_number,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,5,appt_type,varchar(2),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,6,appt_type_desc,varchar(25),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,7,directory_title,varchar(100),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,8,ub_ent_number_desc,varchar(60),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,9,prim_phone_fmt,varchar(14),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,10,prim_appt_indr,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ubs_emp,active_employee_directory,11,dt,datetime,YES,,,,,,
ubs_emp,active_employee_directory,12,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_appointments,1,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,2,next_promotion_date,date,YES,,,,,,
ubs_emp,cfp_appointments,3,employer,varchar(50),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,4,appointment_type,varchar(50),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,5,appointment_term,varchar(50),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,6,base_entity,varchar(4),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,7,official_job_title,varchar(100),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,8,in_house_title,varchar(255),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,9,standard_course_load,"decimal(4,2)",YES,,,,,,
ubs_emp,cfp_appointments,10,appointment_effective_date,date,NO,,,,,,
ubs_emp,cfp_appointments,11,appointment_end_date,date,YES,,,,,,
ubs_emp,cfp_appointments,12,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_appointments,13,dt,datetime,YES,,,,,,
ubs_emp,cfp_appointments,14,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_committee_assignment,1,assignment_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_committee_assignment,2,catalog_id,int,NO,MUL,,,,,
ubs_emp,cfp_committee_assignment,3,userid,varchar(8),NO,MUL,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_assignment,4,role_code,"enum('P','C','V','X','A')",NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_assignment,5,academic_year,varchar(9),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_assignment,6,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_assignment,7,dt,datetime,YES,,,,,,
ubs_emp,cfp_committee_assignment,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_committee_catalog,1,catalog_id,int,NO,PRI,,auto_increment,,,
ubs_emp,cfp_committee_catalog,2,source_committee_id,int,YES,UNI,,,,,
ubs_emp,cfp_committee_catalog,3,name,varchar(255),NO,UNI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_catalog,4,kind,"enum('leadership','committee','taskforce','seas','pool')",YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_catalog,5,service_category,tinyint,YES,,,,,,
ubs_emp,cfp_committee_catalog,6,display_order,int,YES,,,,,,
ubs_emp,cfp_committee_catalog,7,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_catalog,8,dt,datetime,YES,,,,,,
ubs_emp,cfp_committee_catalog,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_committee_service_summary,1,service_summary_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_committee_service_summary,2,userid,varchar(8),NO,MUL,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_service_summary,3,academic_year,varchar(9),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_service_summary,4,others_count,int,YES,,,,,,
ubs_emp,cfp_committee_service_summary,5,service_points_override,"decimal(5,2)",YES,,,,,,
ubs_emp,cfp_committee_service_summary,6,comments,varchar(1024),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_service_summary,7,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_committee_service_summary,8,dt,datetime,YES,,,,,,
ubs_emp,cfp_committee_service_summary,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_documents,1,document_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_documents,2,document_name,varchar(255),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_documents,3,document_type,varchar(100),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_documents,4,mime_type,varchar(100),NO,MUL,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_documents,5,file_size_bytes,int unsigned,NO,,,,,,
ubs_emp,cfp_documents,6,file_data,mediumblob,NO,,,,,,
ubs_emp,cfp_documents,7,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_documents,8,dt,datetime,YES,,,,,,
ubs_emp,cfp_documents,9,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty,1,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty,2,cv_document_id,bigint unsigned,YES,,,,,,
ubs_emp,cfp_faculty,3,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty,4,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty,5,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_course_plan,1,course_plan_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_faculty_course_plan,2,person_number,varchar(8),NO,MUL,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_course_plan,3,academic_year,varchar(9),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_course_plan,4,faculty_type,"enum('Prof Track','Lecture 10','Lecture 12')",YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_course_plan,5,locked,tinyint,NO,,0,,,,
ubs_emp,cfp_faculty_course_plan,6,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_course_plan,7,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_course_plan,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_leave,1,leave_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_faculty_leave,2,person_number,varchar(8),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,3,leave_type,varchar(100),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,4,start_date,date,NO,,,,,,
ubs_emp,cfp_faculty_leave,5,end_date,date,NO,,,,,,
ubs_emp,cfp_faculty_leave,6,location,varchar(255),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,7,reason,text,YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,8,backup_person_number,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,9,document_id,bigint unsigned,YES,,,,,,
ubs_emp,cfp_faculty_leave,10,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_leave,11,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_leave,12,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_load_balance,1,load_balance_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_faculty_load_balance,2,person_number,varchar(8),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_load_balance,3,term_code,varchar(4),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_load_balance,4,standard_course_load,"decimal(5,2)",NO,,0.00,,,,
ubs_emp,cfp_faculty_load_balance,5,actual_course_load,"decimal(5,2)",NO,,0.00,,,,
ubs_emp,cfp_faculty_load_balance,6,load_difference,"decimal(5,2)",NO,,0.00,,,,
ubs_emp,cfp_faculty_load_balance,7,carry_forward_load,"decimal(5,2)",NO,,0.00,,,,
ubs_emp,cfp_faculty_load_balance,8,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_load_balance,9,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_load_balance,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_primary_address,1,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,2,address_line1,varchar(255),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,3,address_line2,varchar(255),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,4,city,varchar(100),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,5,state_province,varchar(100),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,6,postal_code,varchar(30),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,7,country,varchar(100),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,8,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_address,9,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_primary_address,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_primary_email,1,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_email,2,email_address,varchar(255),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_email,3,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_email,4,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_primary_email,5,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_primary_phone_number,1,person_number,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_phone_number,2,phone_number,varchar(50),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_phone_number,3,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_primary_phone_number,4,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_primary_phone_number,5,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_research_areas,1,faculty_research_area_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_faculty_research_areas,2,person_number,varchar(8),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_research_areas,3,research_area_id,bigint unsigned,NO,,,,,,
ubs_emp,cfp_faculty_research_areas,4,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_research_areas,5,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_research_areas,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_faculty_semester_plan,1,semester_plan_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_faculty_semester_plan,2,course_plan_id,bigint unsigned,NO,MUL,,,,,
ubs_emp,cfp_faculty_semester_plan,3,term,"enum('summer','fall','spring')",NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_semester_plan,4,slot_status,"enum('Teaching','Not Teaching')",NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_semester_plan,5,slot_comment,varchar(60),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_semester_plan,6,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_faculty_semester_plan,7,dt,datetime,YES,,,,,,
ubs_emp,cfp_faculty_semester_plan,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_research_area_master,1,research_area_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_research_area_master,2,area_name,varchar(255),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_research_area_master,3,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_research_area_master,4,dt,datetime,YES,,,,,,
ubs_emp,cfp_research_area_master,5,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_emp,cfp_service_categories,1,category,tinyint,NO,PRI,,,,,
ubs_emp,cfp_service_categories,2,label,varchar(120),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_service_categories,3,points,"decimal(5,2)",NO,,,,,,
ubs_emp,cfp_teaching_reductions,1,teaching_reduction_id,bigint unsigned,NO,PRI,,auto_increment,,,
ubs_emp,cfp_teaching_reductions,2,person_number,varchar(8),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_teaching_reductions,3,term_code,varchar(4),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_teaching_reductions,4,reduction_type,varchar(100),NO,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_teaching_reductions,5,reduction_load,"decimal(5,2)",NO,,,,,,
ubs_emp,cfp_teaching_reductions,6,reason,text,YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_teaching_reductions,7,approval_document_id,bigint unsigned,YES,,,,,,
ubs_emp,cfp_teaching_reductions,8,editor,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_emp,cfp_teaching_reductions,9,dt,datetime,YES,,,,,,
ubs_emp,cfp_teaching_reductions,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_rf,award_pi_credit_v,1,ub_award_number,varchar(15),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_pi_credit_v,2,rf_award_number,varchar(6),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_pi_credit_v,3,project_number,varchar(7),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_pi_credit_v,4,person_id,varchar(8),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_pi_credit_v,5,pi_share,"float(5,2)",YES,,,,,,
ubs_rf,award_pi_credit_v,6,primary_investigator,tinyint(1),YES,,,,,,
ubs_rf,award_pi_credit_v,7,entity,varchar(4),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_pi_credit_v,8,dt,datetime,YES,,,,,,
ubs_rf,award_pi_credit_v,9,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ubs_rf,award_v,1,award_number,varchar(6),NO,PRI,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_v,2,person_number,varchar(8),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_v,3,title,varchar(250),YES,,,,utf8mb4,utf8mb4_0900_ai_ci,
ubs_rf,award_v,4,award_start,date,YES,,,,,,
ubs_rf,award_v,5,award_end,date,YES,,,,,,
ubs_rf,award_v,6,dt,datetime,YES,,,,,,
ubs_rf,award_v,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
